2018-01-06 01:47:03.749105,1,1.0,23848361.48,23848361.48
2018-01-06 01:49:50.317776,-1,1.0,23619289.04,23619289.04
2018-01-06 01:50:23.887299,1,1.0,23638929.49,23638929.49
2018-01-06 01:52:24.140635,-1,1.0,23745348.20,23745348.20
2018-01-06 01:59:53.584548,1,1.0,23904357.21,23904357.21
2018-01-06 02:00:53.545963,-1,1.0,23911238.21,23911238.21
2018-01-06 02:10:36.647810,1,1.0,23989542.18,23989542.18
2018-01-06 02:14:10.688189,-1,1.0,23801671.22,23801671.22
2018-01-06 02:22:26.605231,1,1.0,24061482.01,24061482.01
2018-01-06 02:23:18.508797,-1,1.0,24134409.18,24134409.18
2018-01-06 02:25:01.792145,1,1.0,24279550.56,24279550.56
2018-01-06 02:25:21.744331,-1,1.0,24135286.11,24135286.11
2018-01-06 02:27:01.326480,1,1.0,24253577.64,24253577.64
2018-01-06 02:38:04.940839,-1,1.0,24937803.39,24937803.39
2018-01-06 02:40:10.748074,1,1.0,24452263.16,24452263.16
2018-01-06 02:40:50.850177,-1,1.0,24279032.38,24279032.38
2018-01-06 02:41:44.495620,1,1.0,24428325.66,24428325.66
2018-01-06 02:45:46.854097,-1,1.0,24543935.60,24543935.60
2018-01-06 02:47:58.960262,1,1.0,24676292.32,24676292.32
2018-01-06 02:48:50.720048,-1,1.0,24793064.87,24793064.87
2018-01-06 02:52:41.553387,1,1.0,24506620.99,24506620.99
2018-01-06 02:54:27.837294,-1,1.0,24597018.46,24597018.46
2018-01-06 02:55:01.730701,1,1.0,24611340.63,24611340.63
2018-01-06 02:59:30.130018,-1,1.0,24436589.64,24436589.64
2018-01-06 03:03:35.603911,1,1.0,24523407.22,24523407.22
2018-01-06 03:05:17.452656,-1,1.0,24416419.58,24416419.58
2018-01-06 03:09:39.078860,1,1.0,24610456.63,24610456.63
2018-01-06 03:13:24.241369,-1,1.0,24785565.18,24785565.18
2018-01-06 03:16:10.696174,1,1.0,24640681.79,24640681.79
2018-01-06 03:16:23.945178,-1,1.0,24570731.79,24570731.79
2018-01-06 03:16:56.735683,1,1.0,24642918.47,24642918.47
2018-01-06 03:20:07.138337,-1,1.0,24618373.87,24618373.87
2018-01-06 03:30:12.346663,1,1.0,24488866.89,24488866.89
2018-01-06 03:35:03.850224,-1,1.0,24533678.96,24533678.96
2018-01-06 03:42:03.344489,1,1.0,24263904.85,24263904.85
2018-01-06 03:44:44.562646,-1,1.0,24460687.31,24460687.31
2018-01-06 03:54:23.859162,1,1.0,24174011.00,24174011.00
2018-01-06 03:57:30.870828,-1,1.0,24104546.08,24104546.08
2018-01-06 04:02:08.036095,1,1.0,23887120.06,23887120.06
2018-01-06 04:12:04.670710,-1,1.0,24085784.18,24085784.18
2018-01-06 04:15:38.202330,1,1.0,23694115.34,23694115.34
2018-01-06 04:19:03.434066,-1,1.0,23911993.92,23911993.92
2018-01-06 04:20:50.293391,1,1.0,23682676.36,23682676.36
2018-01-06 04:23:51.287997,-1,1.0,23766983.50,23766983.50
2018-01-06 04:27:35.147478,1,1.0,24050704.33,24050704.33
2018-01-06 04:28:02.907016,-1,1.0,24072326.86,24072326.86
2018-01-06 04:31:01.945198,1,1.0,24064347.98,24064347.98
2018-01-06 04:31:33.955143,-1,1.0,24029076.82,24029076.82
2018-01-06 04:39:40.067240,1,1.0,24461681.20,24461681.20
2018-01-06 04:42:42.742943,-1,1.0,24568614.87,24568614.87
2018-01-06 04:54:00.749074,1,1.0,24158786.89,24158786.89
2018-01-06 04:56:15.522059,-1,1.0,24300787.80,24300787.80
2018-01-06 05:10:57.256832,1,1.0,24271569.80,24271569.80
2018-01-06 05:13:28.714006,-1,1.0,24279569.62,24279569.62
2018-01-06 05:28:28.639194,1,1.0,24235048.29,24235048.29
2018-01-06 05:32:07.351559,-1,1.0,24181888.21,24181888.21
2018-01-06 05:34:51.258480,1,1.0,24311122.60,24311122.60
2018-01-06 05:41:32.332852,-1,1.0,24254684.34,24254684.34
2018-01-06 05:49:54.905536,1,1.0,24549717.46,24549717.46
2018-01-06 05:51:26.346274,-1,1.0,24441426.17,24441426.17
2018-01-06 05:59:38.260127,1,1.0,24855688.42,24855688.42
2018-01-06 06:08:27.890365,-1,1.0,24924540.88,24924540.88
2018-01-06 06:13:14.713838,1,1.0,24907946.57,24907946.57
2018-01-06 06:17:38.130460,-1,1.0,24814507.36,24814507.36
2018-01-06 06:22:57.456079,1,1.0,24876046.60,24876046.60
2018-01-06 06:38:29.254979,-1,1.0,25113204.62,25113204.62
2018-01-06 06:39:21.616987,1,1.0,24906046.02,24906046.02
2018-01-06 06:39:51.712982,-1,1.0,24891200.85,24891200.85
2018-01-06 06:40:34.214947,1,1.0,24963120.07,24963120.07
2018-01-06 06:42:05.999210,-1,1.0,24999265.51,24999265.51
2018-01-06 06:44:59.162935,1,1.0,25153378.76,25153378.76
2018-01-06 06:45:53.872535,-1,1.0,25040289.81,25040289.81
2018-01-06 06:58:05.640043,1,1.0,24566614.58,24566614.58
2018-01-06 06:58:51.754449,-1,1.0,24574612.35,24574612.35
2018-01-06 07:02:32.440813,1,1.0,24401612.46,24401612.46
2018-01-06 07:06:40.001263,-1,1.0,24343862.89,24343862.89
2018-01-06 07:08:19.681429,1,1.0,24521220.95,24521220.95
2018-01-06 07:08:45.426250,-1,1.0,24346540.21,24346540.21
2018-01-06 07:10:02.628029,1,1.0,24463170.82,24463170.82
2018-01-06 07:11:56.261424,-1,1.0,24499561.14,24499561.14
2018-01-06 07:21:36.631653,1,1.0,24651486.84,24651486.84
2018-01-06 07:26:07.523954,-1,1.0,24852165.86,24852165.86
2018-01-06 07:33:32.598599,1,1.0,24963144.98,24963144.98
2018-01-06 07:37:04.642895,-1,1.0,25139906.02,25139906.02
2018-01-06 07:38:42.867430,1,1.0,25327724.20,25327724.20
2018-01-06 07:39:31.734077,-1,1.0,25415308.91,25415308.91
2018-01-06 07:40:08.212259,1,1.0,25248837.48,25248837.48
2018-01-06 07:42:43.157127,-1,1.0,25422490.73,25422490.73
2018-01-06 07:43:00.621735,1,1.0,25604814.52,25604814.52
2018-01-06 07:43:42.927465,-1,1.0,25446651.49,25446651.49
2018-01-06 07:44:02.326433,1,1.0,25323402.35,25323402.35
