book-delta-v1-0.2-5-1,book-imbalance-0.2-5-1,mid_price,timestamp
1.90E-05,-1221.575327,8395900,28:03.6
8.55E-06,-1221.575327,8395900,28:04.6
3.84E-06,-1221.575327,8395900,28:05.6
1.73E-06,-1221.575327,8395900,28:06.6
7.76E-07,-1221.575327,8395900,28:07.6
3.49E-07,-1221.575327,8395900,28:08.6
-0.999999955,-1481.645799,8395900,28:11.6
-0.449328944,-1481.645799,8395900,28:12.6
-1.10687685,-1483.649307,8395900,28:13.6
-0.497351828,-1483.649307,8395900,28:14.6
-1.121139189,-1518.749112,8395900,28:15.6
-0.50376031,-1518.749112,8395900,28:16.6
0.819736751,-1516.759758,8395900,28:17.6
-0.642374372,-1518.749112,8395900,28:18.6
-0.288637411,-1518.749112,8395900,28:19.6
-0.129693149,-1518.749112,8395900,28:20.6
-0.058274888,-1518.749112,8395900,28:21.6
-0.026184595,-1518.749112,8395900,28:22.6
0.993452921,-1516.759758,8395900,28:23.6
0.446387172,-1516.759758,8395900,28:24.6
0.200574685,-1516.759758,8395900,28:25.6
0.090124016,-1516.759758,8395900,28:26.6
0.040495331,-1516.759758,8395900,28:27.6
1.005342548,-1196.210977,8395000,28:28.6
0.451729526,-1196.210977,8395000,28:29.6
0.20297516,-1196.210977,8395000,28:30.7
0.091202618,-1196.210977,8395000,28:31.7
0.040979978,-1196.210977,8395000,28:32.7
0.018413491,-1196.210977,8395000,28:33.7
0.008273715,-1196.210977,8395000,28:34.7
0.00371762,-1196.210977,8395000,28:35.7
0.001670434,-1196.210977,8395000,28:36.7
0.000750574,-1196.210977,8395000,28:37.7
-0.999945155,-1379.639744,8394700,28:38.7
-0.44930432,-1379.639744,8394700,28:39.7
-0.201885445,-1379.639744,8394700,28:40.7
-0.090712978,-1379.639744,8394700,28:41.7
-0.040759968,-1379.639744,8394700,28:42.7
-1.005386366,-1382.873106,8394700,28:43.7
-0.451749215,-1382.873106,8394700,28:44.7
-1.107587973,-1387.094037,8394700,28:45.7
-0.497671356,-1387.094037,8394700,28:46.7
0.822360084,-1383.863791,8394700,28:47.7
0.369510205,-1383.863791,8394700,28:48.7
0.166031638,-1383.863791,8394700,28:49.7
0.074602824,-1383.863791,8394700,28:50.7
1.75090943,-1477.843853,8395500,28:51.7
0.786734321,-1477.843853,8395500,28:52.7
1.212683392,-596.6432397,8394700,28:53.7
0.544893772,-596.6432397,8394700,28:54.7
0.244836554,-596.6432397,8394700,28:55.7
0.110012155,-596.6432397,8394700,28:56.7
0.049431648,-596.6432397,8394700,28:57.7
0.007459316,-1785.403041,8395500,28:58.7
-0.892425529,-1866.288347,8395900,28:59.7
0.573644849,-1656.780333,8395900,29:00.7
0.257755246,-1656.780333,8395900,29:01.7
0.115816898,-1656.780333,8395900,29:02.7
1.01546573,-1654.873193,8395900,29:03.7
-0.580311205,-1656.780333,8395900,29:04.7
-0.260750632,-1656.780333,8395900,29:05.7
-0.117162812,-1656.780333,8395900,29:06.7
-0.052644645,-1656.780333,8395900,29:07.7
-1.006264418,-1826.4942,8395900,29:08.7
-1.286967683,-1828.333011,8395900,29:09.7
0.421728144,-1247.203981,8398000,29:10.7
-0.85356615,-1507.261056,8398000,29:11.7
-2.912467902,-2480.557968,8395000,29:12.7
-0.266910452,-2479.135478,8395000,29:13.7
-1.943349935,-2568.748715,8395000,29:14.7
0.10185984,-424.7849298,8395000,29:15.7
0.045768576,-424.7849298,8395000,29:16.7
0.020565147,-424.7849298,8395000,29:17.7
0.009240516,-424.7849298,8395000,29:18.7
-0.011141159,-1666.048601,8395900,29:19.7
-0.900301007,-1712.392087,8395900,29:20.7
-0.404531319,-1712.392087,8395900,29:21.7
-0.181767638,-1712.392087,8395900,29:22.7
-0.081673465,-1712.392087,8395900,29:23.7
0.975198083,-1666.048601,8395900,29:24.7
-0.599188336,-1712.392087,8395900,29:25.7
-0.269232674,-1712.392087,8395900,29:26.7
0.882758589,-1577.367195,8395900,29:27.7
1.242680437,-957.4680402,8395900,29:28.7
1.370164895,-903.6130756,8395900,29:29.7
0.615654773,-903.6130756,8395900,29:30.7
0.276631521,-903.6130756,8395900,29:31.7
1.124299216,-197.221295,8396500,29:32.7
0.505180202,-197.221295,8396500,29:33.7
0.226992097,-197.221295,8396500,29:34.7
0.101994124,-197.221295,8396500,29:35.7
0.045828914,-197.221295,8396500,29:36.7
-1.991326114,-1284.7439,8394600,29:37.7
0.14678618,-978.4097228,8395300,29:38.7
0.065955282,-978.4097228,8395300,29:39.7
1.061342964,-884.283518,8395900,29:40.7
0.476892134,-884.283518,8395900,29:41.7
0.214281449,-884.283518,8395900,29:42.7
0.096282861,-884.283518,8395900,29:43.7
0.043262678,-884.283518,8395900,29:44.7
0.019439174,-884.283518,8395900,29:45.7
0.008734584,-884.283518,8395900,29:46.7
-0.996408014,-1450.133739,8395300,29:47.7
-1.28320573,-2032.718521,8395900,29:48.7
-1.577140896,-1928.404613,8394700,29:49.7
-0.708655085,-1928.404613,8394700,29:50.7
-0.318419255,-1928.404613,8394700,29:51.7
-0.143074994,-1928.404613,8394700,29:52.7
-0.064287739,-1928.404613,8394700,29:53.7
1.723495778,-2032.718521,8395900,29:54.7
2.550343854,-622.8508541,8394800,29:55.7
1.145943362,-622.8508541,8394800,29:56.7
-0.532163153,-1111.705218,8395700,29:57.7
-0.239116318,-1111.705218,8395700,29:58.7
1.665328514,-2193.041053,8396900,29:59.7
-0.250609456,-2193.861028,8396900,30:00.7
-0.112606087,-2193.861028,8396900,30:01.7
-0.99287416,-2306.622357,8396900,30:02.7
-0.446127118,-2306.622357,8396900,30:03.7
0.833563209,-2306.045288,8396900,30:04.7
0.374544093,-2306.045288,8396900,30:05.7
0.168293509,-2306.045288,8396900,30:06.7
0.075619148,-2306.045288,8396900,30:07.7
0.033977874,-2306.045288,8396900,30:08.7
0.015267243,-2306.045288,8396900,30:09.7
-0.997287375,-2356.488086,8396300,30:10.7
0.594377906,-2153.264075,8396300,30:11.7
-1.474031113,-3010.990219,8395600,30:12.7
-1.666113419,-3235.718142,8395600,30:13.7
-0.748633017,-3235.718142,8395600,30:14.7
-0.336382498,-3235.718142,8395600,30:15.7
-0.151146399,-3235.718142,8395600,30:16.7
-0.067914455,-3235.718142,8395600,30:17.7
0.977930515,-2875.209893,8395800,30:18.7
-0.602043373,-2876.729612,8395800,30:19.7
-0.270515525,-2876.729612,8395800,30:20.7
-0.121550461,-2876.729612,8395800,30:21.7
-1.018636665,-3174.333548,8395800,30:22.7
-0.457702957,-3174.333548,8395800,30:23.7
0.837347479,-3173.744831,8395800,30:24.7
-0.637146422,-3174.333548,8395800,30:25.7
-0.286288342,-3174.333548,8395800,30:26.7
-0.128637644,-3174.333548,8395800,30:27.7
-0.057800619,-3174.333548,8395800,30:28.7
0.982417864,-3173.744831,8395800,30:29.7
-0.597224629,-3174.333548,8395800,30:30.7
-0.268350324,-3174.333548,8395800,30:31.7
-1.049665472,-3620.029209,8395800,30:32.7
-0.471645099,-3620.029209,8395800,30:33.7
0.827973689,-3619.505853,8395800,30:34.7
0.37203256,-3619.505853,8395800,30:35.7
-0.859122435,-3620.029209,8395800,30:36.7
0.628399842,-3385.73479,8395800,30:37.7
0.28235825,-3385.73479,8395800,30:38.7
0.12687174,-3385.73479,8395800,30:39.7
1.019507232,-3385.17755,8395800,30:40.7
0.420070698,-2604.359603,8396400,30:41.7
0.188749932,-2604.359603,8396400,30:42.7
0.084810811,-2604.359603,8396400,30:43.7
0.038107954,-2604.359603,8396400,30:44.7
1.024438326,-2603.829843,8396400,30:45.7
-0.578521153,-2604.359603,8396400,30:46.7
-1.128716212,-2476.392194,8395600,30:47.7
-0.507164886,-2476.392194,8395600,30:48.7
0.804298029,-2227.260767,8395400,30:49.7
1.214812026,-2226.825964,8395400,30:50.7
-0.476652962,-2228.041913,8395400,30:51.7
-0.214173982,-2228.041913,8395400,30:52.7
0.895417853,-1907.389195,8394800,30:53.7
0.402337176,-1907.389195,8394800,30:54.7
1.092273772,-1528.403252,8394800,30:55.7
1.316916401,-1527.159042,8394800,30:56.7
-0.44090619,-1529.645046,8394800,30:57.7
-0.198111921,-1529.645046,8394800,30:58.7
-0.089017424,-1529.645046,8394800,30:59.7
-0.039998107,-1529.645046,8394800,31:00.7
0.985765668,-1527.159042,8394800,31:01.7
-0.595875326,-1529.645046,8394800,31:02.7
-0.267744043,-1529.645046,8394800,31:03.7
-1.86140629,-2217.165801,8394200,31:04.7
-1.800357588,-2232.005289,8393600,31:05.7
0.229151991,-2229.812852,8393600,31:06.7
0.102964627,-2229.812852,8393600,31:07.7
0.046264989,-2229.812852,8393600,31:08.7
0.0207882,-2229.812852,8393600,31:09.7
0.991952123,-2229.711266,8393600,31:10.7
1.449963721,-2124.398493,8393600,31:11.7
0.651510697,-2124.398493,8393600,31:12.7
1.977414338,-2252.023182,8394100,31:13.7
0.888509536,-2252.023182,8394100,31:14.7
-0.647296429,-2423.448574,8394100,31:15.7
-0.290849034,-2423.448574,8394100,31:16.7
-0.130686895,-2423.448574,8394100,31:17.7
-0.061618863,-1774.014857,8393500,31:18.7
-0.02768714,-1774.014857,8393500,31:19.7
-0.012440634,-1774.014857,8393500,31:20.7
-1.001085765,-1775.475923,8393500,31:21.7
-0.44981683,-1775.475923,8393500,31:22.7
-0.20211573,-1775.475923,8393500,31:23.7
-1.039685753,-1868.568785,8393800,31:24.7
1.574597658,-796.5937601,8393500,31:25.7
1.577982824,-795.2612671,8393500,31:26.7
-0.300800559,-796.5937601,8393500,31:27.7
0.81965057,-2.050870357,8393500,31:28.7
0.368292742,-2.050870357,8393500,31:29.7
0.165484596,-2.050870357,8393500,31:30.7
-0.930896291,-129.1266147,8393400,31:31.7
-0.385295817,-864.9787245,8394800,31:32.7
0.864989212,-697.4506665,8394800,31:33.7
1.257315616,-559.8404104,8394900,31:34.7
0.564948324,-559.8404104,8394900,31:35.7
0.253847645,-559.8404104,8394900,31:36.7
1.057102661,-556.3837509,8394900,31:37.7
-0.565318295,-559.8404104,8394900,31:38.7
-1.12466844,-682.5093323,8394400,31:39.7
-0.505346105,-682.5093323,8394400,31:40.7
-0.227066642,-682.5093323,8394400,31:41.7
0.925704426,-679.5412975,8394400,31:42.7
-0.61224126,-682.5093323,8394400,31:43.7
-0.275097731,-682.5093323,8394400,31:44.7
-0.123609379,-682.5093323,8394400,31:45.7
-0.055541274,-682.5093323,8394400,31:46.7
0.983040356,-679.5412975,8394400,31:47.7
-0.597054013,-682.5093323,8394400,31:48.7
-0.268273661,-682.5093323,8394400,31:49.7
-0.120543126,-682.5093323,8394400,31:50.7
-1.018096427,-706.2125516,8393500,31:51.7
-1.457460278,-1143.060349,8392900,31:52.7
0.388116003,-1140.702066,8392900,31:53.7
-0.83899347,-1143.060349,8392900,31:54.7
-0.376984067,-1143.060349,8392900,31:55.7
-0.16938986,-1143.060349,8392900,31:56.7
-0.07611177,-1143.060349,8392900,31:57.7
-0.01956264,-1371.738629,8392300,31:58.7
0.828477517,-1200.073859,8392600,31:59.7
0.372258944,-1200.073859,8392600,32:00.7
0.167266726,-1200.073859,8392600,32:01.7
0.058230743,-882.2769654,8393000,32:02.7
1.83120214,-864.4077294,8393900,32:03.7
0.822812161,-864.4077294,8393900,32:04.7
1.246187302,-863.6136188,8393900,32:05.7
0.55994805,-863.6136188,8393900,32:06.7
0.251600877,-863.6136188,8393900,32:07.7
0.113051561,-863.6136188,8393900,32:08.7
0.050797341,-863.6136188,8393900,32:09.7
1.008084954,-863.6136188,8393900,32:10.7
1.287771709,-554.5906213,8393900,32:11.7
0.578633128,-554.5906213,8393900,32:12.7
-0.787058375,-533.734354,8393600,32:13.7
-0.353648124,-533.734354,8393600,32:14.7
-1.077641317,-995.012661,8393000,32:15.7
-0.484215457,-995.012661,8393000,32:16.7
-0.21757203,-995.012661,8393000,32:17.7
-0.097761415,-995.012661,8393000,32:18.7
-1.016050439,-1036.080017,8393000,32:19.7
-0.456540891,-1036.080017,8393000,32:20.7
-0.205137046,-1036.080017,8393000,32:21.7
-0.092174016,-1036.080017,8393000,32:22.7
0.977681541,-859.2697483,8393000,32:23.7
0.439300634,-859.2697483,8393000,32:24.7
0.197390499,-859.2697483,8393000,32:25.7
0.088693268,-859.2697483,8393000,32:26.7
1.014216593,-333.8436508,8393600,32:27.7
-0.586933511,-337.2465132,8393600,32:28.7
-0.263726227,-337.2465132,8393600,32:29.7
-0.118499832,-337.2465132,8393600,32:30.7
-0.053245407,-337.2465132,8393600,32:31.7
-0.023924704,-337.2465132,8393600,32:32.7
0.993950759,-333.8436508,8393600,32:33.7
-0.594892073,-337.2465132,8393600,32:34.7
-0.267302239,-337.2465132,8393600,32:35.7
-0.120106638,-337.2465132,8393600,32:36.7
-0.053967391,-337.2465132,8393600,32:37.7
0.983502478,-333.8436508,8393600,32:38.7
-0.596937941,-361.8007103,8393800,32:39.7
-1.13698621,-485.3317599,8394300,32:40.7
-0.510880836,-485.3317599,8394300,32:41.7
0.802632992,-250.8582287,8394300,32:42.7
0.360646251,-250.8582287,8394300,32:43.7
1.079641941,-246.8272427,8394300,32:44.7
-0.550040696,-250.3097322,8394300,32:45.7
-0.247149216,-250.3097322,8394300,32:46.7
-0.111051301,-250.3097322,8394300,32:47.7
-0.049898566,-250.3097322,8394300,32:48.7
1.72719001,-246.2724765,8394300,32:49.7
-0.239946605,-250.3097322,8394300,32:50.7
-0.107814959,-250.3097322,8394300,32:51.7
-0.048444384,-250.3097322,8394300,32:52.7
-0.021767465,-250.3097322,8394300,32:53.7
0.988844465,-208.3588645,8394400,32:54.7
1.280915587,-204.2064539,8394400,32:55.7
-0.45824287,-208.3588645,8394400,32:56.7
-0.205901794,-208.3588645,8394400,32:57.7
-0.09251764,-208.3588645,8394400,32:58.7
-1.041570855,-353.6553429,8394400,32:59.7
-0.468007953,-353.6553429,8394400,33:00.7
-0.210289529,-353.6553429,8394400,33:01.7
-0.094489176,-353.6553429,8394400,33:02.7
-0.042456724,-353.6553429,8394400,33:03.7
-0.019077036,-353.6553429,8394400,33:04.7
-0.008571865,-353.6553429,8394400,33:05.7
-1.741889892,-353.6553429,8394400,33:06.7
-0.782681581,-353.6553429,8394400,33:07.7
-0.351681504,-353.6553429,8394400,33:08.7
0.841991454,-349.5199354,8394400,33:09.7
0.378331148,-349.5199354,8394400,33:10.7
0.169995143,-349.5199354,8394400,33:11.7
1.025301062,-279.1270925,8394400,33:12.7
0.460697464,-279.1270925,8394400,33:13.7
0.207004714,-279.1270925,8394400,33:14.7
1.040298201,-183.9511522,8394500,33:15.7
0.467436113,-183.9511522,8394500,33:16.7
1.112127778,-100.1608136,8395200,33:17.7
0.499711222,-100.1608136,8395200,33:18.7
-0.821484029,-184.6662519,8395000,33:19.7
-0.369116568,-184.6662519,8395000,33:20.7
-0.165854765,-184.6662519,8395000,33:21.7
-0.07452335,-184.6662519,8395000,33:22.7
-0.0334855,-184.6662519,8395000,33:23.7
0.99276293,-179.8266218,8395000,33:24.7
-0.595451586,-184.6662519,8395000,33:25.7
-0.267553644,-184.6662519,8395000,33:26.7
-0.120219602,-184.6662519,8395000,33:27.7
-0.054018149,-184.6662519,8395000,33:28.7
0.983494445,-179.8266218,8395000,33:29.7
0.44191254,-179.8266218,8395000,33:30.7
0.198564104,-179.8266218,8395000,33:31.7
0.089220603,-179.8266218,8395000,33:32.7
0.040089401,-179.8266218,8395000,33:33.7
0.018013329,-179.8266218,8395000,33:34.7
1.001941292,-105.2822568,8395200,33:35.7
0.450201243,-105.2822568,8395200,33:36.7
0.202288458,-105.2822568,8395200,33:37.7
0.090894063,-105.2822568,8395200,33:38.7
2.014661304,-98.82861151,8395200,33:39.7
-0.137480203,-103.9502395,8395200,33:40.7
-0.061773837,-103.9502395,8395200,33:41.7
-0.027756774,-103.9502395,8395200,33:42.7
-0.012471923,-103.9502395,8395200,33:43.7
-0.005603996,-103.9502395,8395200,33:44.7
-0.002518038,-103.9502395,8395200,33:45.7
-0.001131427,-103.9502395,8395200,33:46.7
-0.000508383,-103.9502395,8395200,33:47.7
-0.000228431,-103.9502395,8395200,33:48.7
-0.000102641,-103.9502395,8395200,33:49.7
1.000109861,-98.82861151,8395200,33:50.7
-0.593671944,-103.9502395,8395200,33:51.7
-0.266754,-103.9502395,8395200,33:52.7
-0.119860298,-103.9502395,8395200,33:53.7
-0.053856704,-103.9502395,8395200,33:54.7
-0.024199377,-103.9502395,8395200,33:55.7
0.993916538,-12.56063635,8395200,33:56.7
0.446595489,-12.56063635,8395200,33:57.8
0.200668288,-12.56063635,8395200,33:58.8
0.090166074,-12.56063635,8395200,33:59.8
0.040514229,-12.56063635,8395200,34:00.8
1.005345695,-7.304106407,8395200,34:01.8
-0.591197464,-12.56063635,8395200,34:02.8
-0.265642144,-12.56063635,8395200,34:03.8
-0.11936071,-12.56063635,8395200,34:04.8
-0.053632224,-12.56063635,8395200,34:05.8
0.983578903,-7.304106407,8395200,34:06.8
-0.596913071,-12.56063635,8395200,34:07.8
-0.268210332,-12.56063635,8395200,34:08.8
-0.120514671,-12.56063635,8395200,34:09.8
-0.054150732,-12.56063635,8395200,34:10.8
-0.024331492,-12.56063635,8395200,34:11.8
0.993874611,-7.304106407,8395200,34:12.8
-0.594916822,-12.56063635,8395200,34:13.8
-0.267313359,-12.56063635,8395200,34:14.8
-0.120111635,-12.56063635,8395200,34:15.8
-0.053969636,-12.56063635,8395200,34:16.8
-0.024250121,-12.56063635,8395200,34:17.8
-1.010896282,-111.3578017,8395200,34:18.8
-1.450220243,-576.4235655,8393900,34:19.8
-0.651625959,-576.4235655,8393900,34:20.8
-0.292794417,-576.4235655,8393900,34:21.8
1.648572467,-111.3578017,8395200,34:22.8
1.516521954,-106.1228925,8395200,34:23.8
1.468896887,717.064687,8393900,34:24.8
0.660017917,717.064687,8393900,34:25.8
1.297824205,719.9210931,8393900,34:26.8
0.583150006,719.9210931,8393900,34:27.8
1.026897774,-103.0427254,8395200,34:28.8
-0.444041302,-108.278059,8395200,34:29.8
-0.199520618,-108.278059,8395200,34:30.8
-1.012533285,-939.4075774,8395800,34:31.8
-0.454960532,-939.4075774,8395800,34:32.8
-0.204426945,-939.4075774,8395800,34:33.8
0.936017464,-934.6828117,8395800,34:34.8
-0.609547262,-939.4075774,8395800,34:35.8
-0.27388724,-939.4075774,8395800,34:36.8
-0.12306547,-939.4075774,8395800,34:37.8
-1.05535721,-943.6395291,8395800,34:38.8
0.533772446,-938.9154848,8395800,34:39.8
1.077038481,-487.1082459,8395000,34:40.8
0.483944585,-487.1082459,8395000,34:41.8
0.217450319,-487.1082459,8395000,34:42.8
0.097706727,-487.1082459,8395000,34:43.8
0.017896427,-482.4936985,8395000,34:44.8
0.00848432,-390.3827871,8395000,34:45.8
0.003812251,-390.3827871,8395000,34:46.8
0.001712955,-390.3827871,8395000,34:47.8
0.00076968,-390.3827871,8395000,34:48.8
0.00034584,-390.3827871,8395000,34:49.8
1.004822315,-385.747302,8395000,34:50.8
-0.590006997,-390.3827871,8395000,34:51.8
-0.265107233,-390.3827871,8395000,34:52.8
-0.119120358,-390.3827871,8395000,34:53.8
-1.053855125,-405.281289,8395000,34:54.8
0.534223788,-400.647787,8395000,34:55.8
0.240042221,-400.647787,8395000,34:56.8
-0.934725317,-405.281289,8395000,34:57.8
-0.419999158,-405.281289,8395000,34:58.8
-1.103973847,-694.1757093,8393700,34:59.8
-1.489800831,-694.1757093,8393700,35:00.8
1.135229187,-400.647787,8395000,35:01.8
1.292621963,464.2393657,8393700,35:02.8
0.580812488,464.2393657,8393700,35:03.8
1.279892244,468.3184566,8393700,35:04.8
0.575092656,468.3184566,8393700,35:05.8
0.258405788,468.3184566,8393700,35:06.8
0.098572158,-396.2740198,8395000,35:07.8
-0.851521086,-400.9081044,8395000,35:08.8
-0.382613087,-400.9081044,8395000,35:09.8
-1.07972592,-402.4661332,8394200,35:10.8
-0.485152129,-402.4661332,8394200,35:11.8
0.822277058,-398.5394453,8394200,35:12.8
-0.640402295,-402.4661332,8394200,35:13.8
-0.2877513,-402.4661332,8394200,35:14.8
-0.129294993,-402.4661332,8394200,35:15.8
-0.058095985,-402.4661332,8394200,35:16.8
-0.026104209,-402.4661332,8394200,35:17.8
0.993467212,-398.5394453,8394200,35:18.8
-0.595021166,-402.4661332,8394200,35:19.8
-0.267360244,-402.4661332,8394200,35:20.8
-0.120132702,-402.4661332,8394200,35:21.8
-1.018018811,-412.9771273,8394200,35:22.8
0.580710925,-409.1685307,8394200,35:23.8
1.130729184,402.0486599,8393200,35:24.8
0.508069373,402.0486599,8393200,35:25.8
0.228290285,402.0486599,8393200,35:26.8
0.102577437,402.0486599,8393200,35:27.8
-0.972175928,-409.1685307,8394200,35:28.8
0.600613024,402.0486599,8393200,35:29.8
-0.730127173,395.4433375,8393200,35:30.8
-1.163546398,395.4433375,8393200,35:31.8
-0.522815098,395.4433375,8393200,35:32.8
-0.234915966,395.4433375,8393200,35:33.8
-1.052737353,-300.3421938,8394100,35:34.8
-2.198062438,-304.2143178,8394100,35:35.8
-0.987653118,-304.2143178,8394100,35:36.8
-0.443781152,-304.2143178,8394100,35:37.8
0.81678798,-304.2143178,8394100,35:38.8
-1.628475221,-596.7382979,8394700,35:39.8
1.284204466,-592.706429,8394700,35:40.8
-0.395686461,-596.7382979,8394700,35:41.8
0.743442184,-447.1132277,8394700,35:42.8
0.334050106,-447.1132277,8394700,35:43.8
0.150098388,-447.1132277,8394700,35:44.8
-0.702788849,-596.4322648,8394600,35:45.8
0.694676279,-349.2999303,8395300,35:46.8
-0.730126253,-353.1887498,8395300,35:47.8
-0.328066873,-353.1887498,8395300,35:48.8
-0.147409948,-353.1887498,8395300,35:49.8
-0.066235559,-353.1887498,8395300,35:50.8
0.984726349,-349.2999303,8395300,35:51.8
0.279466548,362.3839484,8394300,35:52.8
-0.710069297,240.9774094,8394300,35:53.8
-0.330341903,162.5227643,8394400,35:54.8
-1.102518031,162.5227643,8394400,35:55.8
-2.266036717,-585.9171663,8395500,35:56.8
-1.499898163,127.0858404,8393700,35:57.8
-0.673947688,127.0858404,8393700,35:58.8
-0.302824217,127.0858404,8393700,35:59.8
0.82937006,1011.405992,8393700,36:00.8
-0.579537181,1006.845415,8393700,36:01.8
-1.30310292,245.4171343,8393900,36:02.8
0.427858961,1024.258409,8392900,36:03.8
1.224580278,1179.624382,8392900,36:04.8
0.550239388,1179.624382,8392900,36:05.8
0.247238494,1179.624382,8392900,36:06.8
-0.897294842,421.022544,8393900,36:07.8
-0.403180562,421.022544,8393900,36:08.8
-0.181160704,421.022544,8393900,36:09.8
-0.081400752,421.022544,8393900,36:10.8
-0.036575715,421.022544,8393900,36:11.8
0.982253728,423.633783,8394600,36:12.8
0.44135505,423.633783,8394600,36:13.8
0.198313607,423.633783,8394600,36:14.8
0.089108048,423.633783,8394600,36:15.8
0.040038827,423.633783,8394600,36:16.8
0.017990605,423.633783,8394600,36:17.8
0.0080837,423.633783,8394600,36:18.8
0.00363224,423.633783,8394600,36:19.8
0.001660025,-208.9415889,8395800,36:20.8
0.104522782,-305.326684,8394800,36:21.8
0.046965113,-305.326684,8394800,36:22.8
0.021102786,-305.326684,8394800,36:23.8
1.774182806,29.29275721,8395800,36:24.8
2.257642073,29.29275721,8395800,36:25.8
1.014423974,29.29275721,8395800,36:26.8
-0.585030645,-108.0017902,8395600,36:27.8
-0.262871214,-108.0017902,8395600,36:28.8
-0.11811565,-108.0017902,8395600,36:29.8
0.956531874,-108.0017902,8395600,36:30.8
0.429797476,-108.0017902,8395600,36:31.8
-0.845617968,-115.0639456,8395600,36:32.8
-0.379960646,-115.0639456,8395600,36:33.8
-0.170727323,-115.0639456,8395600,36:34.8
-0.076712731,-115.0639456,8395600,36:35.8
-0.034469252,-115.0639456,8395600,36:36.8
0.992621632,-108.0017902,8395600,36:37.8
-0.595506832,-115.0639456,8395600,36:38.8
0.706546304,-81.11784968,8395600,36:39.8
0.317471719,-81.11784968,8395600,36:40.8
0.142649239,-81.11784968,8395600,36:41.8
1.761332208,-73.12461996,8395600,36:42.8
-0.223367559,-81.11784968,8395600,36:43.8
0.821556907,-42.39546234,8395600,36:44.8
0.369149314,-42.39546234,8395600,36:45.8
0.165869479,-42.39546234,8395600,36:46.8
1.766188795,-33.15891476,8395600,36:47.8
-0.220990964,-42.39546234,8395600,36:48.8
-0.099297641,-42.39546234,8395600,36:49.8
-0.044617306,-42.39546234,8395600,36:50.8
-0.020047848,-42.39546234,8395600,36:51.8
-0.009008079,-42.39546234,8395600,36:52.8
0.995972611,-33.15891476,8395600,36:53.8
-0.593928707,-42.39546234,8395600,36:54.8
-0.266869371,-42.39546234,8395600,36:55.8
-0.119912138,-42.39546234,8395600,36:56.8
-0.053879997,-42.39546234,8395600,36:57.8
0.983516142,-33.15891476,8395600,36:58.8
2.279079125,101.9600153,8395600,36:59.8
0.789729819,-555.2269371,8395600,37:00.8
0.354848482,-555.2269371,8395600,37:01.8
0.159443701,-555.2269371,8395600,37:02.8
0.071642673,-555.2269371,8395600,37:03.8
2.401654779,-541.8683633,8395600,37:04.8
1.079133054,-541.8683633,8395600,37:05.8
0.484885737,-541.8683633,8395600,37:06.8
0.217873206,-541.8683633,8395600,37:07.8
0.097896742,-541.8683633,8395600,37:08.8
0.043987842,-541.8683633,8395600,37:09.8
-0.980052092,-543.2871339,8395600,37:10.8
-0.440365791,-543.2871339,8395600,37:11.8
-1.102848307,-549.8159519,8395600,37:12.8
-0.495541687,-549.8159519,8395600,37:13.8
-0.222661233,-549.8159519,8395600,37:14.8
-0.100048141,-549.8159519,8395600,37:15.8
-1.755403922,-549.8159519,8395600,37:16.8
-0.788753826,-549.8159519,8395600,37:17.8
-0.354409939,-549.8159519,8395600,37:18.8
-0.159246651,-549.8159519,8395600,37:19.8
-0.071554133,-549.8159519,8395600,37:20.8
-0.032151344,-549.8159519,8395600,37:21.8
-0.01444653,-549.8159519,8395600,37:22.8
-0.006491244,-549.8159519,8395600,37:23.8
-0.002916704,-549.8159519,8395600,37:24.8
0.99970088,228.6607122,8396100,37:25.8
-0.550805493,-26.12182988,8396100,37:26.8
-0.247492862,-26.12182988,8396100,37:27.8
-0.111205711,-26.12182988,8396100,37:28.8
-0.998885193,-31.36396199,8396100,37:29.8
-0.448828049,-31.36396199,8396100,37:30.8
-0.201671442,-31.36396199,8396100,37:31.8
-0.09061682,-31.36396199,8396100,37:32.8
-0.022553727,-227.7217627,8396100,37:33.8
-0.005919674,-96.17195369,8396100,37:34.8
-0.002659881,-96.17195369,8396100,37:35.8
-0.001195162,-96.17195369,8396100,37:36.8
-0.000537021,-96.17195369,8396100,37:37.8
-0.000241299,-96.17195369,8396100,37:38.8
1.004734943,-90.94680061,8396100,37:39.8
-0.590036746,-96.17195369,8396100,37:40.8
-0.2651206,-96.17195369,8396100,37:41.8
-1.119809226,-171.8916734,8396100,37:42.8
-0.50316272,-171.8916734,8396100,37:43.8
0.781666683,-166.6789977,8396100,37:44.8
0.351225481,-166.6789977,8396100,37:45.8
0.157815781,-166.6789977,8396100,37:46.8
0.070911202,-166.6789977,8396100,37:47.8
0.031862457,-166.6789977,8396100,37:48.8
0.014316725,-166.6789977,8396100,37:49.8
-0.992174288,-354.7677986,8396600,37:50.8
-1.448361519,-528.1376969,8396600,37:51.8
-0.650790781,-528.1376969,8396600,37:52.8
-0.292419147,-528.1376969,8396600,37:53.8
-0.131392393,-528.1376969,8396600,37:54.8
-0.059038408,-528.1376969,8396600,37:55.8
-2.007362588,-294.2782079,8396600,37:56.8
-0.901966152,-294.2782079,8396600,37:57.8
-0.405279517,-294.2782079,8396600,37:58.8
-0.182103825,-294.2782079,8396600,37:59.8
0.937137701,-289.534236,8396600,38:00.8
